Company,Loan ID,True Payment Date,True Devolution,True Total Payment,True Payment Currency,True Principal Payment,True Interest Payment,True Fee Payment,True Other Payment,True Tax Payment,True Fee Tax Payment,True Rebates,True Outstanding Loan Value,True Payment Status
ABF,DSB0087-001,2023-03-13,35.77,966.95,USD,811.91,96.69,8.85,,12.57,1.15,0.0,0,On Time
ABF,DSB0642-002,2023-07-28,153.25,"1,401.85",USD,"1,186.22",50.47,4.73,,6.56,0.62,0.0,0,On Time
ABF,DSB2123-004,2024-09-09,537.4,"6,039.57",USD,"5,117.2",326.14,14.55,,42.4,1.89,0.0,0,On Time
ABF,DSB2114-009,2024-09-09,105.4,"1,184.43",USD,"1,003.03",63.96,3.3,,8.31,0.43,0.0,0,On Time
ABF,DSB2063-045,2024-09-09,79.63,"1,160.26",USD,982.32,83.54,3.46,,10.86,0.45,0.0,0,On Time
ABF,DSB2063-032,2024-09-09,70.92,"1,033.23",USD,874.77,74.39,3.08,,9.67,0.4,0.0,0,On Time
ABF,DSB2123-003,2024-09-09,103.02,"1,157.7",USD,980.89,62.52,2.79,,8.13,0.36,0.0,0,On Time
ABF,DSB0963-034,2023-11-03,8.83,99.19,USD,83.93,5.36,0.34,,0.7,0.04,0.0,0,On Time
ABF,DSB0492-001,2023-07-11,94.39,"1,583.68",USD,"1,331.13",126.69,13.27,,16.47,1.73,0.0,0,On Time
ABF,DSB2190-001,2024-10-24,202.57,"2,951.14",USD,"2,493.47",212.48,13.27,,27.62,1.73,0.0,0,Prepayment
ABF,DSB1023-008,2023-12-04,10.28,149.67,USD,126.76,10.78,0.4,,1.4,0.05,0.0,0,Prepayment
ABF,DSB1327-003,2024-02-05,40.05,487.2,USD,412.16,29.23,1.73,,3.8,0.23,0.0,0,On Time
ABF,DSB1090-004,2023-12-08,2.79,33.9,USD,28.57,2.03,0.21,,0.26,0.03,0.0,0,On Time
ABF,DSB1187-001,2023-12-08,104.72,"1,120",USD,942.63,56,8.29,,7.28,1.08,0.0,0,On Time
ABF,DSB1149-028,2023-12-08,80.11,732.83,USD,620.5,26.38,2.13,,3.43,0.28,0.0,0,On Time
ABF,DSB1153-003,2023-12-08,24.03,487.2,USD,438.74,17.54,4.08,,2.28,0.53,0.0,0,Prepayment
ABF,DSB0937-001,2023-10-31,38.64,"1,200",USD,"1,065",72,13.27,,9.36,1.73,0.0,0,On Time
ABF,DSB0404-001,2023-06-09,162.55,"1,977.5",USD,"1,665.88",118.65,13.27,,15.42,1.73,0.0,0,Prepayment
ABF,DSB0157-007,2023-03-24,42.93,482.48,USD,408.58,26.05,1.35,,3.39,0.18,0.0,0,On Time
ABF,DSB0157-008,2023-03-24,87.35,981.7,USD,831.35,53.01,2.74,,6.89,0.36,0.0,0,On Time
ABF,DSB0561-028,2023-07-14,44.76,503.09,USD,425.3,27.17,2.06,,3.53,0.27,0.0,0,On Time
ABF,DSB3090-001,2025-07-26,0,0.02,USD,0,0,0.0,,0,0.02,0.0,"3,000",Prepayment
ABF,DSB2289-001,2024-10-18,45.59,435.07,USD,364.02,17.4,5.12,,2.26,0.67,0.0,0,On Time
ABF,DSB0477-002,2023-06-23,18.02,202.48,USD,169.81,10.93,2.03,,1.42,0.26,0.0,0,On Time
ABF,DSB0562-002,2023-07-17,24.21,272.21,USD,227.76,14.7,3.21,,1.91,0.42,0.0,0,Prepayment
ABF,DSB2373-041,2024-11-22,8.17,91.79,USD,77.84,4.96,0.16,,0.64,0.02,0.0,0,On Time
ABF,DSB2373-042,2024-11-22,0.96,10.71,USD,9.08,0.58,0.02,,0.08,0,0.0,0,On Time
ABF,DSB0542-001,2023-07-18,39.38,660.8,USD,551.68,52.86,8.85,,6.87,1.15,0.0,0,Prepayment
ABF,DSB0375-002,2023-04-25,367.43,"3,017.92",USD,"2,555.28",75.45,8.81,,9.81,1.14,0.0,0,Prepayment
ABF,DSB0721-001,2023-08-10,121.22,"1,156.7",USD,968.2,46.27,13.27,,6.01,1.73,0.0,0,Prepayment
ABF,DSB0098-003,2023-02-28,86.39,"1,576.35",USD,"1,411.39",63.05,6.48,,8.2,0.84,0.0,0,On Time
ABF,DSB0847-001,2023-11-29,0,"19,617.51",USD,"16,454.02","2,746.45",53.1,,357.04,6.9,0.0,160.86,On Time
ABF,DSB1767-023,2024-06-10,29.01,325.98,USD,276.09,17.6,0.88,,2.29,0.11,0.0,0,On Time
ABF,DSB1767-036,2024-06-10,3.21,36.05,USD,30.53,1.95,0.1,,0.25,0.01,0.0,0,On Time
ABF,DSB0669-010,2023-08-01,91.84,840,USD,711.2,30.24,2.47,,3.93,0.32,0.0,0,Prepayment
ABF,DSB0513-001,2023-08-01,57.36,"1,187.63",USD,994.49,106.89,13.27,,13.9,1.73,0.0,0,On Time
ABF,DSB1750-003,2024-05-02,6.87,56.5,USD,46.33,1.41,1.5,,0.18,0.2,0.0,0,Prepayment
ABF,DSB1837-001,2024-08-13,67.25,"2,405.31",USD,"2,029.52",259.77,13.27,,33.77,1.73,0.0,0,Late
ABF,DSB2660-040,2025-02-28,30.57,343.58,USD,290.83,18.55,1.07,,2.41,0.14,0.0,0,On Time
ABF,DSB0777-024,2023-09-14,7.04,79.1,USD,66.89,4.27,0.3,,0.56,0.04,0.0,0,On Time
ABF,DSB1244-002,2024-01-05,50.56,462.46,USD,391.59,16.65,1.33,,2.16,0.17,0.0,0,On Time
ABF,DSB1890-002,2024-06-25,55.83,532.62,USD,448.9,21.3,3.38,,2.77,0.44,0.0,0,On Time
ABF,DSB0774-001,2024-05-08,0,93.81,USD,77.91,14.07,0.0,,1.83,0,0.0,3.79,Prepayment
ABF,DSB1186-007,2024-01-10,26.11,380.52,USD,322.26,27.4,1.05,,3.56,0.14,0.0,0,Prepayment
ABF,DSB0966-001,2023-10-12,700.1,"5,750.26",USD,"4,865.02",143.76,20.09,,18.69,2.61,0.0,0,Prepayment
ABF,DSB0876-002,2023-10-02,0,625,USD,578.79,37.5,3.39,,4.88,0.44,0.0,317.37,Prepayment
ABF,DSB1609-004,2024-03-26,101.17,"1,638.5",USD,"1,485.82",40.96,4.62,,5.33,0.6,0.0,0,Prepayment
ABF,DSB2764-001,2025-02-24,15.86,256.75,USD,232.52,6.42,0.99,,0.83,0.13,0.0,0,Prepayment
ABF,DSB1522-029,2024-04-12,14.28,208.1,USD,176.23,14.98,0.58,,1.95,0.08,0.0,0,On Time
ABF,DSB1248-011,2024-01-12,67.86,762.68,USD,644.96,41.18,2.94,,5.35,0.38,0.0,0,On Time
ABF,DSB0794-001,2023-10-24,94.9,114.5,USD,6.66,11.45,0.0,,1.49,0,0.0,0,On Time
ABF,DSB1122-013,2023-11-30,23.85,255,USD,215.23,12.75,1.34,,1.66,0.17,0.0,0,On Time
ABF,DSB1081-010,2023-11-30,42.74,480.25,USD,406.19,25.93,1.79,,3.37,0.23,0.0,0,Prepayment
ABF,DSB1058-014,2023-11-30,73.47,825.69,USD,698.91,44.59,2.59,,5.8,0.34,0.0,0,Prepayment
ABF,DSB0671-005,2023-08-18,9.51,106.84,USD,90.35,5.77,0.41,,0.75,0.05,0.0,0,On Time
ABF,DSB0671-011,2023-08-18,46.22,519.39,USD,439.22,28.05,2.0,,3.65,0.26,0.0,0,On Time
ABF,DSB0436-004,2023-06-19,8.62,96.73,USD,81.92,5.22,0.26,,0.68,0.03,0.0,0,On Time
ABF,DSB0351-001,2023-05-12,23.84,255,USD,213.97,12.75,2.46,,1.66,0.32,0.0,0,On Time
ABF,DSB2280-027,2024-12-24,0,112,USD,100.26,10.08,0.31,,1.31,0.04,0.0,1.31,Late
ABF,DSB2947-002,2025-05-28,111.83,"1,022.96",USD,863.69,36.83,5.16,,4.79,0.67,0.0,0,Late
ABF,DSB1921-001,2024-08-09,"1,406.53","20,491.42",USD,"17,332.71","1,475.38",75.22,,191.8,9.78,0.0,0,Prepayment
ABF,DSB2340-003,2024-11-27,191.05,"3,205.7",USD,"2,711.67",256.46,11.66,,33.34,1.52,0.0,0,Late
ABF,DSB2829-023,2025-05-26,9.61,198.97,USD,168.36,17.91,0.67,,2.33,0.09,0.0,0,Late
ABF,DSB2829-041,2025-05-26,11.09,229.62,USD,194.3,20.67,0.78,,2.69,0.1,0.0,0,Late
ABF,DSB2829-064,2025-05-26,5.92,122.4,USD,103.57,11.02,0.41,,1.43,0.05,0.0,0,Late
ABF,DSB0304-001,2023-05-05,267.88,"3,010.54",USD,"2,543.96",162.57,13.27,,21.13,1.73,0.0,0,Prepayment
ABF,DSB2025-024,2024-08-07,26.23,239.96,USD,203.11,8.64,0.76,,1.12,0.1,0.0,0,Prepayment
ABF,DSB2049-002,2024-08-07,59.1,540.6,USD,457.86,19.46,1.46,,2.53,0.19,0.0,0,Prepayment
ABF,DSB2049-017,2024-08-07,11.49,105.06,USD,88.98,3.78,0.28,,0.49,0.04,0.0,0,Prepayment
ABF,DSB1284-003,2023-12-26,61.36,504,USD,424.92,12.6,3.08,,1.64,0.4,0.0,0,On Time
ABF,DSB1473-002,2024-03-08,238.75,"2,553.6",USD,"2,155.56",127.68,13.28,,16.6,1.73,0.0,0,On Time
ABF,DSB0356-001,2023-05-15,192.78,"3,908.8",USD,"3,543.45",140.72,12.0,,18.29,1.56,0.0,0,On Time
ABF,DSB0774-004,2023-09-06,42.74,52,USD,5.73,3.12,0.0,,0.41,0,0.0,0,On Time
ABF,DSB2525-010,2025-01-13,4.4,49.44,USD,41.86,2.67,0.14,,0.35,0.02,0.0,0,Late
ABF,DSB2525-033,2025-01-13,10.72,120.36,USD,101.92,6.5,0.34,,0.84,0.04,0.0,0,Late
ABF,DSB2349-004,2024-11-29,11.12,"2,700",USD,"2,442.11",205.2,13.18,,26.68,1.71,0.0,0,Late
ABF,DSB2459-004,2024-11-29,30.63,496.16,USD,449.37,12.4,1.89,,1.61,0.25,0.0,0,Prepayment
ABF,DSB1249-001,2024-04-19,0,"3,800.86",USD,"3,141.61",570.13,13.27,,74.12,1.73,0.0,74.13,On Time
ABF,DSB0214-010,2023-03-30,54.94,524.16,USD,443.85,20.97,1.49,,2.73,0.19,0.0,0,On Time
ABF,DSB2916-001,2025-05-16,110.71,"1,056.44",USD,882.98,42.26,13.27,,5.49,1.73,0.0,0,Late
ABF,DSB2751-001,2025-03-18,"1,164.03","11,107.09",USD,"9,393.02",444.28,42.48,,57.76,5.52,0.0,0,Late
ABF,DSB2573-001,2025-03-18,0,160.68,USD,144.34,14.46,0.0,,1.88,0,0.0,"3,621.04",Late
ABF,DSB0015-026,2023-02-10,68.78,772.93,USD,653.8,41.74,2.82,,5.43,0.37,0.0,0,On Time
ABF,DSB0073-004,2023-02-10,21.13,201.6,USD,170.07,8.06,1.14,,1.05,0.15,0.0,0,On Time
ABF,DSB0067-002,2023-02-10,13.75,279,USD,252.8,10.04,0.97,,1.31,0.13,0.0,0,On Time
ABF,DSB1860-020,2024-07-08,7.27,81.72,USD,69.13,4.41,0.29,,0.57,0.04,0.0,0,On Time
ABF,DSB0796-002,2023-10-30,0,"2,265.65",USD,"1,873.4",339.85,7.27,,44.18,0.95,0.0,44.19,Prepayment
ABF,DSB0978-005,2023-11-07,5.25,59,USD,49.96,3.19,0.17,,0.41,0.02,0.0,0,On Time
ABF,DSB0102-003,2023-02-25,24.69,225.83,USD,191.05,8.13,0.8,,1.06,0.1,0.0,0,On Time
ABF,DSB0065-006,2023-02-25,13.02,146.34,USD,123.8,7.9,0.52,,1.03,0.07,0.0,0,On Time
ABF,DSB0358-001,2023-05-09,64.11,"1,299.65",USD,"1,175.34",46.79,6.49,,6.08,0.84,0.0,0,Prepayment
ABF,DSB1703-043,2024-05-31,31.71,461.98,USD,391.2,33.26,1.31,,4.32,0.17,0.0,0,On Time
ABF,DSB1716-020,2024-05-31,27.12,395.23,USD,334.07,28.46,1.66,,3.7,0.22,0.0,0,On Time
ABF,DSB1716-013,2024-05-31,10.16,147.9,USD,125.01,10.65,0.62,,1.38,0.08,0.0,0,On Time
ABF,DSB1609-003,2024-05-31,0,"1,037.34",USD,928.54,93.36,2.92,,12.14,0.38,0.0,12.14,On Time
ABF,DSB1359-001,2024-04-05,0,"6,630",USD,"5,551.13",928.2,26.55,,120.67,3.45,0.0,54.37,On Time
ABF,DSB2251-001,2024-09-27,465.25,"3,821.43",USD,"3,236.29",95.54,10.56,,12.42,1.37,0.0,0,Prepayment
ABF,DSB2144-029,2024-09-23,13.1,452,USD,410.11,24.41,1.07,,3.17,0.14,0.0,0,On Time
ABF,DSB2202-012,2024-09-13,135.05,"2,186.97",USD,"1,983.45",54.67,5.92,,7.11,0.77,0.0,0,Prepayment
ABF,DSB1554-001,2024-06-21,0,"3,000",USD,"2,664.9",270,26.55,,35.1,3.45,0.0,"4,808.05",Prepayment
ABF,DSB2403-004,2024-12-05,21.08,727.72,USD,659.64,39.3,2.29,,5.11,0.3,0.0,0,Late
ABF,DSB2062-004,2024-10-21,0,491.3,USD,404.36,73.69,3.24,,9.58,0.42,0.0,9.58,Late
ABF,DSB2218-062,2024-10-21,66.51,747.51,USD,633.94,40.37,1.28,,5.25,0.17,0.0,0,Late
ABF,DSB2218-022,2024-10-21,19.05,214.2,USD,181.66,11.57,0.37,,1.5,0.05,0.0,0,Late
ABF,DSB2703-002,2025-03-14,113.19,"1,271.96",USD,"1,074.23",68.69,6.13,,8.93,0.8,0.0,0,Late
ABF,DSB1756-005,2024-06-13,0,346.44,USD,315.12,27.72,0.0,,3.6,0,0.0,"3,969.81",Prepayment
ABF,DSB0828-003,2023-10-06,8.01,134.4,USD,112.48,10.75,1.56,,1.4,0.2,0.0,0,On Time
ABF,DSB0909-007,2023-10-06,57.73,528.07,USD,447.01,19.01,1.64,,2.47,0.21,0.0,0,On Time
ABF,DSB1989-002,2024-08-28,0,55.15,USD,49.54,4.96,0.0,,0.65,0,0.0,12.41,Prepayment
ABF,DSB2654-001,2025-01-28,90,739.2,USD,618.32,18.48,8.85,,2.4,1.15,0.0,0,Prepayment
ABF,DSB1323-003,2024-01-16,41.97,851.2,USD,771.23,30.64,2.98,,3.98,0.39,0.0,0,Prepayment
ABF,DSB1248-009,2024-01-16,31.51,354.04,USD,299.39,19.12,1.36,,2.49,0.18,0.0,0,Prepayment
ABF,DSB0274-002,2023-04-10,26.56,253.41,USD,212.18,10.14,2.85,,1.32,0.37,0.0,0,Prepayment
ABF,DSB0620-002,2023-07-19,0,15.72,USD,15.01,0.63,0.0,,0.08,0,0.0,228.24,Prepayment
ABF,DSB1348-002,2024-02-15,51.79,630,USD,528.31,37.8,6.36,,4.91,0.83,0.0,0,Prepayment
ABF,DSB1719-001,2024-06-06,5.75,"1,395",USD,"1,260.32",106.02,8.08,,13.78,1.05,0.0,0,On Time
ABF,DSB1328-002,2024-01-30,61.28,"2,115",USD,"1,914.96",114.21,8.58,,14.85,1.12,0.0,0,On Time
ABF,DSB0626-003,2023-10-03,0,"1,323.23",USD,"1,109.8",185.25,3.63,,24.08,0.47,0.0,10.85,Prepayment
ABF,DSB1025-001,2023-11-22,32.2,"1,000",USD,894.35,60,5.0,,7.8,0.65,0.0,0,On Time
ABF,DSB0245-002,2023-05-19,0,41.63,USD,37.4,3.75,0.0,,0.49,0,0.0,41.63,On Time
ABF,DSB2144-031,2024-08-31,9.28,188.33,USD,170.88,6.78,0.45,,0.88,0.06,0.0,0,Prepayment
ABF,DSB0180-005,2023-03-20,187.77,"1,717.56",USD,"1,453.73",61.83,5.48,,8.04,0.71,0.0,0,On Time
ABF,DSB1063-002,2023-11-24,172.5,"2,098.42",USD,"1,769.64",125.91,12.4,,16.37,1.61,0.0,0,On Time
ABF,DSB1275-004,2024-02-01,4.03,980,USD,888.8,74.48,2.66,,9.68,0.35,0.0,0,On Time
ABF,DSB0905-003,2023-10-18,128.78,"1,447.36",USD,"1,224.55",78.16,5.05,,10.16,0.66,0.0,0,On Time
ABF,DSB0431-002,2023-06-16,279.74,"3,143.75",USD,"2,657.91",169.76,12.63,,22.07,1.64,0.0,0,Prepayment
ABF,DSB0435-001,2023-06-16,15.83,177.78,USD,150.2,9.6,0.8,,1.25,0.1,0.0,0,On Time
ABF,DSB2895-006,2025-05-23,26.93,302.65,USD,256.27,16.34,0.87,,2.12,0.11,0.0,0,Prepayment
ABF,DSB1815-002,2024-10-08,0,29.27,USD,11.45,4.39,11.38,,0.57,1.48,0.0,"3,231.53",Late
ABF,DSB1489-002,2024-03-14,"1,162.02","11,088",USD,"9,382.38",443.52,37.54,,57.66,4.88,0.0,0,Prepayment
ABF,DSB0459-001,2023-06-14,167.26,"1,530",USD,"1,294.24",55.08,5.54,,7.16,0.72,0.0,0,On Time
ABF,DSB1642-002,2024-05-06,9.8,110.08,USD,93.19,5.94,0.33,,0.77,0.04,0.0,0,On Time
ABF,DSB0266A-007,2023-05-08,3.01,728,USD,659.74,55.33,2.42,,7.19,0.31,0.0,0,Prepayment
ABF,DSB0295-005,2023-05-08,103.14,"1,159.23",USD,981.67,62.6,3.26,,8.14,0.42,0.0,0,On Time
ABF,DSB0601-001,2023-08-19,213.46,"3,109.81",USD,"2,628.34",223.91,13.27,,29.11,1.73,0.0,0,On Time
ABF,DSB0054-009,2023-02-24,4.53,50.85,USD,43.06,2.75,0.14,,0.36,0.02,0.0,0,On Time
ABF,DSB1364-008,2024-02-16,13.37,150.29,USD,127,8.12,0.66,,1.06,0.09,0.0,0,On Time
ABF,DSB2804-039,2025-04-25,8.76,127.5,USD,107.9,9.18,0.42,,1.19,0.05,0.0,0,On Time
ABF,DSB2236-001,2024-11-14,138.56,"2,868.78",USD,"2,423.47",258.19,13.27,,33.56,1.73,0.0,0,Prepayment
ABF,DSB1307-002,2024-04-25,0,7.65,USD,6.35,1.15,0.0,,0.15,0,0.0,520.74,Prepayment
ABF,DSB2634-002,2025-04-02,0,597.4,USD,489.55,89.61,5.83,,11.65,0.76,0.0,11.65,Late
ABF,DSB1002-001,2024-01-19,0,374.08,USD,312.06,52.37,2.51,,6.81,0.33,0.0,3.07,On Time
ABF,DSB1283-004,2024-01-19,95.32,"1,071.24",USD,905.97,57.85,4.05,,7.52,0.53,0.0,0,On Time
ABF,DSB1245-002,2024-01-03,69.06,631.81,USD,534.73,22.75,2.05,,2.96,0.27,0.0,0,Prepayment
ABF,DSB2519-001,2025-01-02,78.88,"2,721.6",USD,"2,465.92",146.97,9.5,,19.11,1.23,0.0,0,Late
ABF,DSB1194-003,2024-01-04,279.86,"3,404.8",USD,"2,882.81",204.29,9.98,,26.56,1.3,0.0,0,Prepayment
ABF,DSB1306-001,2024-01-04,"1,150.18","9,447.06",USD,"8,000",236.18,26.55,,30.7,3.45,0.0,0,Prepayment
ABF,DSB1333-027,2024-02-09,56.46,634.55,USD,537.05,34.27,2.05,,4.45,0.27,0.0,0,On Time
ABF,DSB0042-003,2023-01-31,141.17,"2,862.29",USD,"2,594.86",103.04,8.69,,13.4,1.13,0.0,0,On Time
ABF,DSB2113-007,2024-09-26,2.32,62.7,USD,53.02,6.27,0.24,,0.82,0.03,0.0,0,Prepayment
ABF,DSB2065-003,2024-09-26,2.47,282.34,USD,237.44,35.29,2.26,,4.59,0.29,0.0,0,Late
ABF,DSB2649-006,2025-04-01,0,820,USD,733.99,73.8,2.32,,9.59,0.3,0.0,9.59,Late
ABF,DSB2202-008,2024-10-03,11.36,392,USD,355.52,21.17,1.06,,2.75,0.14,0.0,0,Prepayment
ABF,DSB1026-001,2023-12-22,0,"22,683.35",USD,"20,376.45","2,041.5",0.0,,265.4,0,0.0,274.7,On Time
ABF,DSB0121-001,2023-12-22,0,859.01,USD,713.41,128.85,0.0,,16.75,0,0.0,"1,350.49",Prepayment
ABF,DSB2713-001,2025-06-18,0,500,USD,449.15,45,0.0,,5.85,0,0.0,"1,582.85",Late
ABF,DSB2930-005,2025-06-18,0,331.86,USD,303.47,23.89,1.23,,3.11,0.16,0.0,62.35,Prepayment
ABF,DSB0991-001,2023-11-01,69.26,660.86,USD,551.73,26.43,8.85,,3.44,1.15,0.0,0,On Time
ABF,DSB1667-002,2024-04-29,238.76,"2,553.6",USD,"2,158.56",127.68,10.62,,16.6,1.38,0.0,0,On Time
ABF,DSB1602-002,2024-04-29,69.87,850,USD,718.32,51,3.7,,6.63,0.48,0.0,0,Prepayment
ABF,DSB1912-007,2024-07-18,74.74,840,USD,710.9,45.36,2.74,,5.9,0.36,0.0,0,Prepayment
ABF,DSB0092-002,2023-02-16,106.59,"1,017",USD,857.72,40.68,5.95,,5.29,0.77,0.0,0,Prepayment
ABF,DSB2102-019,2024-09-09,7.27,81.72,USD,69.18,4.41,0.25,,0.57,0.03,0.0,0,On Time
ABF,DSB2123-034,2024-09-09,10.59,119.09,USD,100.9,6.43,0.29,,0.84,0.04,0.0,0,On Time
ABF,DSB0963-015,2023-11-03,5.18,58.22,USD,49.26,3.14,0.2,,0.41,0.03,0.0,0,On Time
ABF,DSB0963-001,2023-11-03,13.36,150.1,USD,127,8.11,0.51,,1.05,0.07,0.0,0,On Time
ABF,DSB0708-003,2023-11-03,0,"3,164",USD,"2,618.34",474.6,8.28,,61.7,1.08,0.0,61.71,On Time
ABF,DSB0963-021,2023-11-03,14.79,166.2,USD,140.63,8.97,0.57,,1.17,0.07,0.0,0,On Time
ABF,DSB1463-002,2024-03-05,94.55,864.86,USD,731.99,31.13,2.78,,4.05,0.36,0.0,0,Prepayment
ABF,DSB1523-004,2024-04-15,55.82,813.31,USD,688.12,58.56,2.83,,7.61,0.37,0.0,0,Prepayment
ABF,DSB1541-001,2024-04-15,79.64,"1,160.26",USD,982.06,83.54,3.68,,10.86,0.48,0.0,0,Prepayment
ABF,DSB0448-004,2023-06-30,39.26,"1,061.16",USD,898.31,106.12,3.26,,13.8,0.42,0.0,0,On Time
ABF,DSB1059-006,2023-12-04,49.22,553.2,USD,468.22,29.87,1.77,,3.88,0.23,0.0,0,Prepayment
ABF,DSB1023-009,2023-12-04,3.18,46.35,USD,39.26,3.34,0.12,,0.43,0.02,0.0,0,Prepayment
ABF,DSB0641-002,2023-07-27,21.97,200.98,USD,169.93,7.24,0.8,,0.94,0.1,0.0,0,On Time
ABF,DSB0641-015,2023-07-27,10.5,96.05,USD,81.21,3.46,0.38,,0.45,0.05,0.0,0,On Time
ABF,DSB0460-003,2023-08-07,11.6,805.8,USD,678.66,96.7,5.55,,12.57,0.72,0.0,0,Prepayment
ABF,DSB1385-003,2024-02-05,116.86,"1,115",USD,942.23,44.6,4.88,,5.8,0.63,0.0,0,On Time
ABF,DSB2280-001,2024-11-23,0,485.9,USD,434.98,43.73,1.33,,5.69,0.17,0.0,5.69,Late
ABF,DSB1149-001,2023-12-08,38.18,349.17,USD,295.65,12.57,1.01,,1.63,0.13,0.0,0,On Time
ABF,DSB0567-002,2023-07-25,44.49,500,USD,422.93,27,1.83,,3.51,0.24,0.0,0,On Time
ABF,DSB1275-007,2024-02-08,2.39,582.4,USD,528.2,44.26,1.58,,5.75,0.21,0.0,0,On Time
ABF,DSB1258-001,2024-02-08,180.04,"3,727.44",USD,"3,156.4",335.47,10.55,,43.61,1.37,0.0,0,On Time
ABF,DSB2168-001,2024-10-15,9.6,"1,000",USD,895.3,80,4.16,,10.4,0.54,0.0,0,Late
ABF,DSB2070-001,2024-08-15,47.24,432.02,USD,365.23,15.55,1.75,,2.02,0.23,0.0,0,Prepayment
ABF,DSB1984A-007,2024-08-15,4.04,980,USD,888.34,74.48,3.06,,9.68,0.4,0.0,0,On Time
ABF,DSB0389-001,2023-06-09,9.93,"2,411.36",USD,"2,185.12",183.26,8.16,,23.82,1.06,0.0,0,On Time
ABF,DSB1640-015,2024-04-22,20.3,185.58,USD,157,6.68,0.65,,0.87,0.08,0.0,0,Prepayment
ABF,DSB0561-021,2023-07-14,65.2,732.83,USD,619.52,39.57,3.0,,5.14,0.39,0.0,0,On Time
ABF,DSB1918-006,2024-07-12,24.63,299.59,USD,252.86,17.98,1.58,,2.34,0.21,0.0,0,On Time
ABF,DSB1969-001,2024-07-12,84.52,904,USD,758.4,45.2,8.85,,5.88,1.15,0.0,0,Prepayment
ABF,DSB2373-069,2024-11-22,18.04,202.76,USD,171.96,10.95,0.35,,1.42,0.04,0.0,0,On Time
ABF,DSB0207-001,2023-04-03,15,168.62,USD,142.45,9.11,0.78,,1.18,0.1,0.0,0,Prepayment
ABF,DSB0449-001,2023-06-02,135.07,"1,444.6",USD,"1,212.91",72.23,13.27,,9.39,1.73,0.0,0,Prepayment
ABF,DSB1027-005,2023-11-28,34.91,508.5,USD,425.5,36.61,5.95,,4.76,0.77,0.0,0,Prepayment
ABF,DSB1145-002,2023-11-28,300,"6,082.58",USD,"5,512.87",218.97,19.71,,28.47,2.56,0.0,0,Prepayment
ABF,DSB1947-002,2024-07-30,88.31,992.46,USD,838.73,53.59,4.3,,6.97,0.56,0.0,0,Prepayment
ABF,DSB1023-017,2023-11-29,97.48,"1,420.3",USD,"1,202.94",102.26,3.82,,13.29,0.5,0.0,0,On Time
ABF,DSB1772-003,2024-06-10,45.62,512.67,USD,434.22,27.68,1.37,,3.6,0.18,0.0,0,On Time
ABF,DSB1773-007,2024-06-10,9.67,117.6,USD,99.23,7.06,0.65,,0.92,0.08,0.0,0,Prepayment
ABF,DSB1836-001,2024-06-11,653.51,"5,978",USD,"5,051.3",215.21,26.55,,27.98,3.45,0.0,0,On Time
ABF,DSB1765-006,2024-06-07,6.02,207.5,USD,187.71,11.21,0.98,,1.46,0.13,0.0,0,Prepayment
ABF,DSB0624-001,2023-08-01,48.69,"1,680",USD,"1,523.13",90.72,5.02,,11.79,0.65,0.0,0,Prepayment
ABF,DSB0669-015,2023-08-01,35.22,322.12,USD,272.73,11.6,0.95,,1.51,0.12,0.0,0,Prepayment
ABF,DSB2237-001,2025-03-03,0,50.73,USD,42.13,7.61,0.0,,0.99,0,0.0,16.81,Late
ABF,DSB0089-004,2023-03-08,8.93,308,USD,279.28,16.63,0.88,,2.16,0.12,0.0,0,On Time
ABF,DSB1879-001,2024-06-24,141.54,"1,350.64",USD,"1,140.13",54.03,7.01,,7.02,0.91,0.0,0,Prepayment
ABF,DSB1646-001,2024-04-30,278.72,"3,132.42",USD,"2,647.56",169.15,13.27,,21.99,1.73,0.0,0,On Time
ABF,DSB1429-001,2024-02-22,25.61,519.42,USD,470.71,18.7,1.74,,2.43,0.23,0.0,0,On Time
ABF,DSB1446-002,2024-02-22,98.79,"1,056.55",USD,887.68,52.83,9.19,,6.87,1.19,0.0,0,Prepayment
ABF,DSB0758-005,2023-09-12,8.81,99,USD,83.79,5.35,0.32,,0.69,0.04,0.0,0,On Time
ABF,DSB2660-053,2025-02-28,18.61,209.1,USD,177,11.29,0.65,,1.47,0.08,0.0,0,On Time
ABF,DSB2660-052,2025-02-28,10.59,119.09,USD,100.81,6.43,0.37,,0.84,0.05,0.0,0,On Time
ABF,DSB2660-081,2025-02-28,18.61,209.1,USD,177,11.29,0.65,,1.47,0.08,0.0,0,On Time
ABF,DSB2660-056,2025-02-28,10.59,119.09,USD,100.81,6.43,0.37,,0.84,0.05,0.0,0,On Time
ABF,DSB0752-010,2023-09-14,23.62,344.12,USD,291.22,24.78,1.13,,3.22,0.15,0.0,0,On Time
ABF,DSB2589-001,2025-02-03,8.11,280,USD,253.81,15.12,0.88,,1.97,0.11,0.0,0,Prepayment
ABF,DSB0196-010,2023-03-25,22.13,202.48,USD,170.93,7.29,1.04,,0.95,0.14,0.0,0,On Time
ABF,DSB2172-004,2024-12-31,0,219.77,USD,175.89,32.97,5.87,,4.29,0.76,0.0,"1,236.14",Late
ABF,DSB1291-013,2024-01-05,49.5,452.79,USD,382.76,16.3,1.87,,2.12,0.24,0.0,0,On Time
ABF,DSB1302-002,2024-01-05,217.15,"2,072",USD,"1,751.94",82.88,8.19,,10.77,1.07,0.0,0,On Time
