Company,Loan ID,Payment Date,Tpv,Total Payment,Currency,Principal Payment,Interest Payment,Fee Payment,Other Payment,Tax Payment,All Rebates,Outstanding Loan Value
ABF,DSB1934-001,2024-06-28,"2,559.97","2,376.293",USD,"2,288.98",64,13.27,,10.05,,
ABF,DSB1953-001,2024-06-28,"1,921","1,687.12",USD,"1,617.85",48.03,13.27,,7.97,,
ABF,DSB1771-002,2024-06-28,"3,935.17","3,665.0645",USD,"3,328.08",283.33,14.88,,38.76,,
ABF,DSB1768-001,2024-06-28,"3,500","3,259.76",USD,"2,955.85",252,16.95,,34.96,,
ABF,DSB1880-001,2024-06-28,"6,050.23","5,484.5355",USD,"5,112.69",302.51,26.55,,42.78,,
ABT,DSB0005-001,2024-06-28,926.12,843.509902,USD,743.52,0,88.49,,11.5037,,
ABT,DSB0079-001,2024-06-28,"2,714.94","2,454.880377",USD,"2,340.58",0,101.15,,13.1495,,
ABT,DSB0075-001,2024-06-28,"6,073.14","5,496.060277",USD,"5,193.72",0,267.56,,34.7828,,
ABF,DSB1831-001,2024-06-27,678,617.67,USD,573.73,36.61,2.27,,5.06,,
ABF,DSB1831-002,2024-06-27,960.5,875.035,USD,812.78,51.87,3.22,,7.16,,
ABF,DSB1816-004,2024-06-27,963.26,877.551,USD,815.04,52.02,3.31,,7.19,,
ABF,DSB1816-003,2024-06-27,"1,732.48","1,578.328",USD,"1,465.89",93.55,5.95,,12.93,,
ABF,DSB1831-003,2024-06-27,"2,316.5","2,110.375",USD,"1,960.24",125.09,7.77,,17.27,,
ABT,DSB0067-001,2024-06-27,616,557.696031,USD,524.73,0,29.17,,3.7921,,
ABT,DSB0010-001,2024-06-27,"1,709.29","1,551.340237",USD,"1,489.19",0,55,,7.15,,
ABT,DSB0067-002,2024-06-27,"2,458.4","2,225.714161",USD,"2,094.16",0,116.42,,15.1346,,
ABT,DSB0066-001,2024-06-27,"2,838.08","2,569.940188",USD,"2,413.29",0,138.63,,18.0219,,
ABT,DSB0211-001,2024-06-27,"6,000","5,477.6802",USD,"4,700.92",0,687.4,,89.362,,
ABF,DSB1841-005,2024-06-26,975,894.86,USD,823.52,58.5,4.63,,8.21,,
ABF,DSB1622-001,2024-06-26,"2,400","2,419.68",USD,"2,025",336,13.27,,45.41,,
ABF,DSB1872-011,2024-06-25,129.95,123.5445,USD,117.75,4.68,0.45,,0.67,,
ABF,DSB1872-012,2024-06-25,180.8,171.878,USD,163.83,6.51,0.62,,0.93,,
ABF,DSB1872-014,2024-06-25,480.25,456.5675,USD,435.16,17.29,1.65,,2.46,,
ABF,DSB1872-010,2024-06-25,480.25,456.5675,USD,435.16,17.29,1.65,,2.46,,
ABF,DSB1945-001,2024-06-25,804.56,706.606,USD,681.43,20.11,2.17,,2.89,,
ABF,DSB1773-008,2024-06-25,436.8,410.77,USD,368.57,34.94,2.4,,4.85,,
ABF,DSB1872-007,2024-06-25,717.55,682.1605,USD,650.18,25.83,2.47,,3.68,,
ABF,DSB1872-005,2024-06-25,728,692.1,USD,659.65,26.21,2.5,,3.74,,
ABF,DSB1872-006,2024-06-25,757.1,719.761,USD,686.02,27.26,2.61,,3.88,,
ABF,DSB1872-016,2024-06-25,830.55,789.5905,USD,752.57,29.9,2.86,,4.26,,
ABF,DSB1890-002,2024-06-25,532.62,476.797,USD,448.9,21.3,3.38,,3.21,,
ABF,DSB1911-001,2024-06-25,"1,344","1,277.71",USD,"1,218.46",48.38,4.06,,6.82,,
ABF,DSB1872-009,2024-06-25,"1,299.5","1,235.405",USD,"1,177.49",46.78,4.47,,6.66,,
ABF,DSB1872-013,2024-06-25,"1,440.75","1,369.6925",USD,"1,305.48",51.87,4.96,,7.38,,
ABF,DSB1945-003,2024-06-25,"1,918","1,684.48",USD,"1,624.47",47.95,5.16,,6.9,,
ABF,DSB1872-015,2024-06-25,"1,582","1,503.98",USD,"1,433.47",56.95,5.44,,8.11,,
ABF,DSB1771-001,2024-06-25,"3,084.91","2,873.1635",USD,"2,608.99",222.11,11.67,,30.39,,
ABF,DSB1477-001,2024-06-25,"1,149.85","1,172.2725",USD,962.38,172.48,13.27,,24.15,,
ABF,DSB1945-002,2024-06-25,"7,141.29","6,271.8365",USD,"6,048.38",178.53,19.22,,25.71,,
ABF,DSB1872-008,2024-06-25,"5,824","5,536.76",USD,"5,277.2",209.66,20.04,,29.87,,
ABF,DSB1752-001,2024-06-25,"18,736.05","17,831.1025",USD,"15,865.64","1,686.24",53.1,,226.11,,
ABF,DSB1700-002,2024-06-25,"24,102.82","24,384.8262",USD,"21,865.35","2,169.25",60.36,,289.85,,
ABF,DSB1852-001,2024-06-25,"33,593.54","32,620.0014",USD,"30,475.12","1,814.05",84.07,,246.76,,
ABT,DSB0140-001,2024-06-25,"1,365.04","1,241.950303",USD,"1,107.82",0,118.7,,15.431,,
ABT,DSB0001-001,2024-06-24,"8,598.24","7,804.089959",USD,"7,147.32",0,581.21,,75.5573,,
ABF,DSB1655A-005,2024-06-21,135.6,133.65,USD,114.2,16.27,0.94,,2.24,,
ABF,DSB1911-002,2024-06-21,327.7,307.467,USD,297.09,8.19,0.99,,1.2,,
ABF,DSB1757-003,2024-06-21,91.97,88.5645,USD,77.02,9.2,1.02,,1.33,,
ABF,DSB1757-004,2024-06-21,100.23,96.5255,USD,83.94,10.02,1.11,,1.44,,
ABF,DSB1655A-004,2024-06-21,175.15,172.6275,USD,147.5,21.02,1.22,,2.89,,
ABF,DSB1784-003,2024-06-21,275,256.12,USD,232.28,19.8,1.3,,2.74,,
ABF,DSB1816-002,2024-06-21,456.68,416.048,USD,386.41,24.66,1.57,,3.41,,
ABF,DSB1863-001,2024-06-21,550,522.87,USD,498.39,19.8,1.87,,2.81,,
ABF,DSB1816-001,2024-06-21,714.39,650.8215,USD,604.46,38.58,2.45,,5.34,,
